time,value,anomaly
390,-0.8932915125513095,0
391,-1.1622240374166335,0
392,-1.3824223415882653,0
393,-1.4836780795392135,0
394,-1.4900818607698554,0
395,-1.41235586504426,0
396,-1.420142282448328,0
397,-0.9680367030294964,0
398,-0.7401043532710361,0
399,-0.4618656878030576,0
